inquiry_id,ind_det_credit_debts_balance,ind_det_debts_interestRate,ind_det_debts_currentBalancet,ind_det_debts_monthlyPayment,ind_det_debts_originalAmount,ind_det_expenses_monthlyAmount,ind_det_incomes_tyoe,ind_det_incomes_amount,tax_account_connected,has_no_incomes,has_no_expenses,has_no_debts,has_no_credit_debts,years_in_industry,years_as_management,ever_filed_bankruptcy,ongoing_lawsuits,credit_check_consent,citizenship_status
707ca099-576d-4fe2-beb1-2e0da4262594,"[1483520, 282397, 1302190, 693203]","[5.353800299643517, 19.360246500262562]","[506329, 1046378]","[7032, 29066]","[10931838, 1797463]","[164953, 123845, 155254, 74775]","['freelance', 'freelance']","[9701723, 10354658]",0,0,0,0,0,23,20,0,0,1,other
96cce28d-87e5-4b52-b3a7-ba51ab98d6c9,[382674],"[6.981024717392249, 6.211284072847734, 3.0619313560924666, 8.632891385613128]","[7022417, 1375102, 22491472, 637756]","[30800, 16370, 66939, 8858]","[19480826, 3998339, 47275013, 2430152]","[170712, 101910, 86864, 59853]","['salary', 'bonus', 'bonus']","[22610342, 2305159, 4472446]",0,0,0,0,0,13,7,0,0,1,other
69025073-200c-4b6e-8bd4-560ce00e0b51,"[111600, 155646, 124093, 266828]","[7.369964201003897, 4.68025655300581]","[5462393, 213326]","[41382, 1481]","[9986376, 7506051]","[19928, 14708, 53226, 56531, 31034]",['investment'],[5716209],0,0,0,0,0,3,11,0,0,1,other
f8e304a6-3d68-4901-b072-db7a6ff200b8,[161015],"[5.350871286171565, 5.986875822377309]","[3238045, 2802141]","[16865, 17962]","[6845389, 5000000]","[31259, 43288, 32601]","['freelance', 'investment']","[3008686, 1977426]",0,0,0,0,0,23,9,0,1,1,other
8b7289f9-e40d-4d82-ab48-3d561c3c7732,"[100000, 100001]","[4.242110825210132, 7.622821890129224, 11.752407648739597]","[1772801, 117252, 603184]","[10552, 1629, 10053]","[1836491, 1699863, 845998]","[15763, 21202]",['bonus'],[2946484],0,0,0,0,0,28,6,0,0,1,citizen
c5b4ea9d-0fdd-4398-a970-d877e1efe585,[141073],"[8.957756886969563, 7.797304291039472, 3.6436457405728597, 7.825613131911127, 7.233699515754579]","[2395246, 1644373, 2258081, 446944, 442314]","[49901, 27406, 14475, 3386, 2633]","[5362874, 3230953, 12064745, 728030, 500000]","[58832, 61594, 83679, 81490, 52942]",['freelance'],[11063111],0,0,0,0,0,24,12,0,0,1,permanentResident
58b1c75f-e925-4aa7-b2f8-a2daf7d43e52,[238934],"[16.545008024636793, 15.751480452330654, 12.784228536426486, 5.429177273290108, 4.1410433699187505]","[126870, 2340101, 714488, 5893288, 1488279]","[10573, 195008, 9923, 40926, 6890]","[232482, 4338882, 3711356, 8176393, 4090187]","[15769, 14786]",['freelance'],[5687951],0,0,0,0,0,10,16,0,0,1,permanentResident
958c86e8-cae0-452b-b6c3-78298b5d40fd,"[167992, 158383, 132567, 125144]",[14.13699871255801],[957203],[79767],[2657679],"[13550, 14896, 16026, 11520, 15201, 13227]",['bonus'],[2519079],0,0,0,0,0,27,2,0,1,1,citizen
46175007-fb41-43cd-b2c7-1f3077ba6ca9,[267267],[9.578025685287333],[837517],[23264],[4759417],"[54244, 99172, 84928, 73114, 53285]",['freelance'],[11563758],0,0,0,0,0,9,29,0,1,1,other
3d8723ee-f716-4c0d-99cb-a823efabf568,"[218796, 229054, 198338, 161857]","[6.761640002114193, 11.95866625836657, 7.330315278492739, 6.248626340377174]","[17323703, 257003, 755393, 2362435]","[49781, 10708, 31475, 10937]","[31544803, 2200603, 807513, 5000000]","[61796, 71684]",['freelance'],[9104585],0,0,0,0,0,27,1,1,0,1,other
d6eb545d-e7ee-4b1e-9cf2-7ff662c32e34,"[361385, 635349, 142553]","[5.60870048819942, 5.660143902290992, 4.456362897938019, 9.897193456534636]","[16307528, 325074, 15287235, 190583]","[56623, 2084, 60664, 5294]","[47754442, 630931, 22051432, 1902744]","[286929, 118162, 124447, 76843]","['investment', 'salary', 'salary']","[2602921, 19032875, 23469585]",0,0,0,0,0,27,25,0,0,1,citizen
605e1fe2-6044-4a73-9aa2-4d284b04a1d0,"[517003, 207876, 717921]","[5.3493015888207704, 6.875001583697591, 6.571457997890334, 7.303063941762776]","[7188845, 205349, 781428, 2498113]","[37442, 1222, 16280, 69392]","[62242567, 1648487, 1026177, 4895827]","[201128, 243287, 194857]","['salary', 'investment']","[21903394, 6690657]",0,0,0,0,0,22,19,0,0,1,permanentResident
31177356-659d-40e1-b0ab-00e88594b9f0,"[149665, 171908]",[5.912574873966597],[6514816],[18097],[12456142],"[15766, 24393, 20824, 15868, 20485]",['investment'],[4033847],0,0,0,0,0,23,13,1,0,1,permanentResident
96429cae-e963-4eb8-b38f-f1e130449c73,"[766828, 608339, 558539, 296921]","[7.039071463574868, 5.289781416220902, 11.310024034284334, 5.947047009156542]","[979217, 1097894, 570839, 769476]","[6800, 13070, 23785, 5344]","[19141203, 1443091, 748304, 951073]","[79761, 61844, 73465]",['salary'],[12873380],0,0,0,0,0,25,27,1,0,1,other
6d71c02d-9ef0-4e8f-a599-2d97242860d0,"[615590, 622732, 396949, 306720]",[7.278405828079054],[1500819],[17867],[3347972],"[124821, 100494, 40423, 32209, 93512]","['freelance', 'freelance', 'salary']","[5171943, 3904951, 5505536]",0,0,0,0,0,19,27,0,1,1,citizen
50089777-3f8d-4776-97bb-8372700eafb6,"[481500, 135576]","[4.862479507549164, 6.724419306764657, 6.397963460037215]","[3662259, 6545882, 307947]","[33910, 49590, 1283]","[6686799, 10296105, 5075993]","[16841, 27364, 19193, 64030]","['salary', 'bonus', 'investment']","[6236371, 1471625, 4492317]",0,0,0,0,0,6,7,1,0,1,other
45f1f214-661b-4661-9714-aed0d41706ed,"[848663, 667019, 495954, 685747]","[7.228278903798843, 4.836791910102043, 6.805501031028921, 5.101256624434576]","[3432449, 5364248, 8273580, 7145295]","[26003, 22351, 229822, 85063]","[6125353, 16367757, 9239450, 12329668]","[88678, 94952, 198799]","['freelance', 'salary', 'bonus']","[3433195, 17469766, 1222915]",0,0,0,0,0,27,24,0,1,1,citizen
f8cbfbc1-c28d-49e8-ad45-4a93b97494a2,"[484625, 574088]","[4.006104718073303, 7.363305488124139, 6.657637665283018, 11.4745503384246]","[1477416, 207480, 791042, 1009483]","[17588, 2470, 10987, 14021]","[2924123, 371137, 1811256, 4414829]","[40621, 40908, 52281, 28383, 33429, 25234]","['investment', 'investment', 'freelance']","[2171690, 3205992, 2608840]",0,0,0,0,0,14,8,0,1,1,citizen
b4f15ed5-f29b-4909-a50a-e59a6e883113,[100001],[6.8537080416370335],[770089],[21391],[3620509],"[12108, 12013, 11262]",['bonus'],[1458600],0,0,0,0,0,16,20,1,0,1,permanentResident
f90fc7bc-e535-4151-a00a-0666d46230d8,[467947],"[10.409754591045523, 4.747819897152782, 12.832453118087493]","[3778295, 31382467, 368219]","[52476, 174347, 4384]","[9127052, 34848458, 2074257]","[64380, 35348, 84420, 154681, 99754]","['investment', 'freelance', 'bonus']","[8422845, 10621742, 3554986]",0,0,0,0,0,22,25,0,0,1,permanentResident
21afb145-3fe7-46cf-afa5-64030f78f484,"[379381, 244165, 129210, 258861]","[8.551272574163297, 7.182765584065681, 9.609430762809222]","[3046311, 1080200, 289616]","[50772, 18003, 3448]","[4573718, 1374044, 2785097]","[20732, 103155]",['salary'],[12151364],0,0,0,0,0,14,24,0,0,1,permanentResident
b1eb5a34-b228-4294-9cb5-7e4164cd10aa,"[205526, 516386, 546821, 591870]","[11.345640859830079, 4.476852262511958, 17.8891814133529]","[1174851, 6521613, 3466957]","[32635, 31969, 144457]","[1873170, 9087316, 3766977]","[73728, 50868]","['freelance', 'freelance', 'salary']","[8318916, 3920860, 5472280]",0,0,0,0,0,27,8,0,0,1,citizen
96834211-4cc6-4140-9ead-36af49d5ecd5,"[146138, 129764, 233744]","[3.678884857449821, 10.93407720506036]","[407929, 263465]","[1133, 21955]","[6133841, 424413]","[10661, 10673]","['bonus', 'investment', 'investment']","[4220235, 6276736, 2140534]",0,0,0,0,0,19,6,0,1,1,permanentResident
3d65c606-b05c-435b-83fb-3197e7fb2f26,[344436],"[4.732453780298419, 9.664623262885721, 7.6804186913439825, 4.070325316641297]","[3819986, 2384407, 592197, 562151]","[15917, 39740, 3525, 4259]","[5134091, 3790530, 4248883, 8828895]","[202164, 151666]","['bonus', 'salary']","[4675127, 21536827]",0,0,0,0,0,17,19,0,0,1,permanentResident
39efe4c2-85f7-4971-936c-7c49683303e0,"[100000, 100000, 100000]","[11.400732407586986, 6.226877781795939, 10.734751914831708, 4.148682365110043]","[136740, 328290, 105339, 232705]","[1628, 5472, 8778, 1939]","[1168109, 1000000, 200000, 500000]","[10000, 10000, 10001, 10001, 10001]",['investment'],[527572],0,0,0,0,0,10,26,0,0,1,citizen
acd87db8-e6d7-42d9-b5d0-6a5f446c3003,[338500],"[3.471250350507917, 4.582432139950438, 7.022127492789304, 6.187593839904139]","[961402, 900585, 1780301, 134239]","[2671, 2886, 49453, 3729]","[9624810, 16985415, 3890988, 1225024]","[31197, 26291, 51254, 81408, 53809]","['investment', 'bonus', 'salary']","[3833877, 1870488, 11245470]",0,0,0,0,0,4,17,0,0,1,permanentResident
92545721-adc4-4785-a538-8272ddabce04,"[1156557, 537376, 453518, 718175]",[4.3661610158209845],[5775572],[68757],[9300777],"[34447, 68311, 206926]","['freelance', 'bonus', 'salary']","[7085725, 1883021, 22599876]",0,0,0,0,0,5,12,1,0,1,other
aa66f287-3d09-4c44-b140-846737c5c552,"[1290707, 621752, 1122624]",[11.361222497314142],[513052],[10689],[1380900],"[97721, 81219, 81282]","['salary', 'salary', 'investment']","[16751480, 9250616, 7360751]",0,0,0,0,0,3,16,0,0,1,other
2dbe948e-8c3b-4955-85af-c0e17245baac,[100232],"[4.098788402793078, 7.456859000770153, 5.382000717708247, 5.174242482791137, 7.77393202333096]","[3292346, 1376380, 9173076, 5486607, 2738494]","[13718, 19116, 25481, 76203, 228208]","[9872167, 4750838, 14811315, 5658284, 3185399]","[86422, 39903]","['freelance', 'salary', 'investment']","[2693851, 9976125, 1420731]",0,0,0,0,0,14,21,0,0,1,citizen
bfe81215-0787-41ce-bc9d-01fd85bbc68f,"[1208331, 900494]","[5.062847241200608, 6.8289664190352415, 7.811184163738935, 5.980464151023475]","[21795031, 10265329, 3610029, 5542463]","[90813, 42772, 16713, 17106]","[55047772, 17354950, 4513648, 6662296]","[209170, 139684, 99156]","['salary', 'salary']","[8454030, 18696088]",0,0,0,0,0,22,3,0,1,1,other
5e6a7122-fbe1-40c7-afed-266f92918ae8,"[219082, 336408]","[7.03476930543815, 7.804546918054591]","[6041231, 5629107]","[35960, 156364]","[8514987, 7743973]","[120867, 33838, 146662, 162645]","['freelance', 'investment', 'investment']","[5994154, 5014447, 8700241]",0,0,0,0,0,20,24,0,0,1,permanentResident
c2118946-295b-4210-aa0a-173afbee8c91,[164367],"[7.294409087730573, 6.640411995900484]","[2674986, 695003]","[20265, 11583]","[3533610, 4798471]","[15583, 15513, 18817]",['bonus'],[2979967],0,0,0,0,0,2,5,0,0,1,other
dd27dd35-e400-4fa5-8340-f5e8107f7975,"[189545, 1729930, 851530]","[7.406738674638984, 7.310517254246949, 5.316892538653218]","[241625, 5594806, 3975613]","[2237, 93247, 23664]","[2729593, 8819433, 14059607]","[103222, 51428]","['freelance', 'freelance', 'investment']","[7332770, 7277288, 9081824]",0,0,0,0,0,16,2,0,0,1,permanentResident
6f74b267-5111-49df-93d1-c3f59045fc1b,"[1056104, 1996778, 739814]","[4.382346279016362, 13.948938796458972]","[784352, 365651]","[5942, 7618]","[11686956, 634432]","[33447, 246931, 130547, 109959, 22623]","['bonus', 'salary']","[4616398, 24590407]",0,0,0,0,0,24,14,0,0,1,other
d20aca2f-4b25-48d7-b637-20becdd06cd8,"[738832, 532887]","[8.831435792089467, 11.700986941202501, 6.145738590714275]","[5273853, 252598, 17887899]","[87898, 3007, 70984]","[9126904, 311684, 21423897]","[83189, 101917, 86756, 70051, 13577, 104462]","['investment', 'freelance']","[6544706, 5996260]",0,0,0,0,0,26,28,0,0,1,citizen
3540ed0a-4b52-4d9f-9d45-6d738bb1accb,"[244850, 104190, 172900]","[5.722740214539218, 6.454702752339514, 5.789131143852345, 4.762521531812566]","[3207604, 2044012, 367319, 4496446]","[10692, 10020, 3061, 17843]","[5134593, 5000000, 500000, 5000000]","[11938, 33118]","['bonus', 'freelance']","[1584225, 2380942]",0,0,0,0,0,29,4,0,1,1,other
1a93fc39-7c4d-463a-b784-5057afe37ebc,[261567],[5.641857786219422],[5675032],[17516],[22467967],"[10002, 40035]",['investment'],[9379793],0,0,0,0,0,2,24,0,0,1,permanentResident
a65b636e-94b1-4c7a-97d5-e397e2020af6,"[613428, 455714, 328025, 123885]","[5.179702661547241, 5.154009582753128, 4.051352335347528]","[8599272, 740962, 1051437]","[35830, 10291, 29207]","[11845947, 2144198, 3085158]","[19504, 31454, 16645, 65510, 50901]","['investment', 'freelance']","[5790254, 4454756]",0,0,0,0,0,4,23,0,0,1,other
e7b97c34-8cfc-41a5-8f2d-cb505db9b3a0,"[1407200, 827816, 318714]","[8.44316780110852, 9.151487394148718, 8.241645622862086]","[1013613, 930655, 3922000]","[16894, 12926, 54472]","[3478289, 1007980, 4903721]","[49150, 95198, 13315, 136225]","['salary', 'bonus']","[24913674, 2126180]",0,0,0,0,0,14,17,0,0,1,citizen
78c7aef3-9255-4554-b678-347ece365b79,"[300410, 709103]","[18.621216023152087, 6.003747736659309, 4.078619652475545, 6.484287554305064, 7.244343556949961]","[3851054, 5747889, 4287042, 179852, 457802]","[80230, 43545, 15533, 1363, 2725]","[4676931, 6013432, 5000000, 500000, 500000]","[39357, 22888, 34198, 39706, 48576, 25589]",['freelance'],[9903839],0,0,0,0,0,8,1,1,0,1,citizen
651440fd-7f47-4858-b07c-a95c8ecce3c6,[121004],"[6.172480104283104, 6.816732493092426, 3.880300194863459]","[1480789, 1293596, 779920]","[17628, 5390, 4642]","[2316113, 4424453, 8258424]","[27406, 25347, 31514, 40059]",['freelance'],[5951979],0,0,0,0,0,12,22,1,0,1,other
1bf2051b-0f5e-4b48-b9f9-9b2edfd8693c,"[296221, 321858, 395257, 258118]","[8.388813970981902, 7.731154409726713, 10.003303103013508, 4.9589362702096835, 5.5292914622372535]","[3544040, 1116883, 1773783, 1458512, 2138492]","[98446, 23268, 21116, 9349, 7425]","[3734045, 1761190, 7249602, 2913985, 5000000]","[34166, 13837, 20250, 15961, 63418, 37698]","['salary', 'bonus']","[10807161, 1659191]",0,0,0,0,0,29,8,1,1,1,other
ec63014b-a498-4826-850e-794031b048be,[106933],[6.0107786819119715],[10033107],[59721],[12845065],"[48663, 11010]",['freelance'],[11083512],0,0,0,0,0,25,11,0,1,1,other
c10abc64-cfcd-4774-bd21-5e3adfd2e0fb,"[514732, 504006]","[4.03906601370506, 11.46508793907487, 5.83698134550267, 17.602771882990616]","[1643683, 210348, 2388745, 1810240]","[17122, 17529, 15312, 30171]","[16073520, 1498758, 11187716, 2840595]","[24013, 42890, 75732, 47792]","['bonus', 'bonus', 'freelance']","[2122441, 4547351, 4179423]",0,0,0,0,0,4,6,1,0,1,other
2ed26d5d-710e-4944-811f-26b202c8c253,"[377889, 110956, 528407, 300250]","[16.56521193151557, 4.444113753533064, 6.845009603444159]","[396275, 9818188, 246830]","[8256, 74380, 1582]","[3590928, 10977301, 767954]","[47655, 76350, 60570, 37101, 18751, 68381]","['freelance', 'bonus']","[3391537, 4566364]",0,0,0,0,0,16,2,0,0,1,citizen
208354e5-528e-4daa-b595-f49eabfd7978,"[294673, 341991, 925463, 433889]","[10.429651842540881, 10.724510479323948]","[766457, 1140748]","[63871, 13580]","[3034302, 2251450]","[65494, 22531, 67371, 27418, 83548]","['freelance', 'salary']","[7862925, 5300604]",0,0,0,0,0,29,28,0,0,1,citizen
f0ab374b-6b89-470e-aedb-89222d0a1243,[216633],"[11.437140165186385, 3.887683528378752, 8.820581654704938, 7.583731520271541]","[2439798, 6710286, 2225472, 264025]","[29045, 55919, 26494, 7334]","[3650509, 9457744, 2412323, 265997]","[141469, 14422]","['bonus', 'salary', 'investment']","[1549496, 10485797, 4008670]",0,0,0,0,0,16,12,1,0,1,citizen
6437dd64-0368-4a98-af58-f60e1677a313,"[402723, 459746]","[4.35683261737798, 4.512494882391234]","[4886372, 1601142]","[81440, 14825]","[5390779, 1946548]","[107290, 65050, 26020, 70408, 11563]","['freelance', 'investment', 'investment']","[5216552, 8799067, 2075005]",0,0,0,0,0,14,22,1,0,1,other
6ac7ca00-5584-402f-948e-81afa4e39048,"[523728, 553340]","[4.476329167421595, 10.073725161113593]","[5421015, 7583617]","[28234, 126394]","[6681913, 9339061]","[25140, 67137, 47232]","['freelance', 'investment', 'salary']","[8619216, 3162787, 8757075]",0,0,0,0,0,13,22,0,0,1,permanentResident
fd2fe01f-29a8-4c82-a1d2-3448a4d6437c,[230985],"[10.514046063488186, 14.397238555465506, 6.192900516785475]","[1879467, 3286386, 15461055]","[52207, 39124, 51537]","[2226220, 3856934, 18113009]","[59030, 43868, 90073]","['freelance', 'investment']","[9364501, 2388902]",0,0,0,0,0,23,23,0,1,1,other
ca8b1b59-e0ef-431c-ae26-5485e08d432a,"[801036, 711751]","[5.436025616866609, 9.75144135113285, 18.595901576423145, 5.998199027309648]","[3863794, 3253247, 1314513, 4249406]","[35776, 38729, 27386, 50588]","[5548479, 6746891, 1982966, 4935952]","[138334, 44976, 137605, 44062]","['freelance', 'salary', 'bonus']","[4329501, 17382007, 1416439]",0,0,0,0,0,19,1,0,0,1,other
41460f7b-99c4-4a89-bf5f-e4207accb1df,"[100001, 100000, 100000, 100000]","[3.9706293068935388, 5.802097023495341]","[281452, 454823]","[1955, 7580]","[5000000, 1000000]","[10001, 10000, 10001]",['bonus'],[631742],0,0,0,0,0,13,20,0,0,1,citizen
b851982a-ca83-47c9-94e3-adf63d6fc008,"[220132, 124055, 198424]","[5.016791705569441, 6.427864305180353, 5.412558565187824, 7.386876617291462]","[7316765, 286299, 658712, 1579356]","[21776, 11929, 9149, 32903]","[9885644, 1155760, 1305008, 2169901]","[18790, 32947, 41229, 13301]","['bonus', 'freelance']","[3376707, 2314166]",0,0,0,0,0,9,10,0,0,1,permanentResident
4a2f78ac-44c0-44df-b96d-f2dd51c29f11,[332095],"[9.786050529210563, 11.752226802495953, 8.77494985297832]","[1086548, 1898478, 1480589]","[18109, 22601, 20564]","[2533973, 9807459, 4978236]","[90569, 70202, 57446, 23545, 52768, 68490]","['investment', 'freelance']","[6726663, 3706907]",0,0,0,0,0,6,29,0,0,1,other
acf297c0-7587-46af-8b8a-9887f0702982,[901137],"[5.404534269785788, 5.9278529925241745, 6.599225442481595, 4.316458170201223]","[5237622, 129528, 5072065, 1393377]","[39679, 491, 35223, 6451]","[10985756, 17488799, 7608417, 1489102]","[17913, 26303, 19252]",['salary'],[19802014],0,0,0,0,0,3,13,1,0,1,citizen
fbc7abc8-adc7-4b3d-9b72-bbbdde0b9f17,"[675681, 710191, 860419, 185893]","[4.641607758399354, 6.772722793551437, 5.5200259500810205, 12.5356369659137]","[32220236, 127885, 1439009, 390965]","[127858, 561, 6311, 4654]","[35985336, 6936193, 5493254, 1040765]","[127064, 58473]","['bonus', 'salary']","[1045220, 16633950]",0,0,0,0,0,9,30,1,0,1,permanentResident
df02bd1f-3ae5-4075-be6b-36e9b7ec4cb5,"[373499, 337710, 342727, 341002]","[12.930593050728824, 7.051496193368859, 7.986618621719949]","[130101, 176516, 2110135]","[2168, 7355, 43961]","[1867667, 1396306, 2299611]","[97491, 15420]","['salary', 'bonus']","[9975437, 1590654]",0,0,0,0,0,27,6,0,0,1,other
44b2a49b-b4a6-433a-ad55-1b87d8d5cd61,"[100000, 100000, 100000]","[5.349935036737363, 8.316005516697272]","[208646, 134655]","[1581, 1603]","[5000000, 200000]","[10730, 11237]",['bonus'],[1857965],0,0,0,0,0,6,23,0,0,1,other
46efb6f5-fa2a-4f24-a441-3e9f166f457b,"[161139, 150421, 167183, 154469]",[3.61493798798834],[15076714],[62820],[15844328],"[73378, 14801]",['freelance'],[9173466],0,0,0,0,0,24,4,1,0,1,permanentResident
471a4078-3979-4b6e-9b80-a082ae8b8a2c,"[106992, 562058, 333456]",[7.5893874739828275],[449617],[7494],[2709049],"[109049, 99811]","['bonus', 'salary', 'salary']","[4923441, 6208531, 13648765]",0,0,0,0,0,3,12,0,0,1,permanentResident
c845d1d7-df74-4ce4-9485-4ed2f8a1dec7,"[181685, 137815, 548055, 152152]","[3.36782641335923, 5.016746291961123, 11.254141809359652, 11.19733409752001]","[21842052, 1207191, 4062503, 196568]","[130012, 16767, 48363, 3276]","[24436626, 3160627, 7994832, 357436]","[127108, 109523, 177163, 27581, 53374, 92526]","['salary', 'freelance', 'investment']","[14046880, 2655841, 4559422]",0,0,0,0,0,30,7,1,0,1,permanentResident
341e6407-76f8-4de5-adbf-531472147ee2,[100001],"[16.440875594374795, 4.296047690280815, 3.9534801587511814]","[1349303, 297779, 3998681]","[56221, 3545, 30293]","[2062703, 500000, 5000000]","[10000, 10000, 10001]",['investment'],[579762],0,0,0,0,0,29,2,0,0,1,permanentResident
d6bf90fb-933c-4696-bd83-b167149ee709,"[345459, 279029, 139017, 276853]","[9.497257223958016, 5.811927136086414]","[4652806, 2603436]","[129245, 8678]","[9657734, 5201861]","[14801, 32891, 45930, 26359, 57412, 57189]",['salary'],[6599428],0,0,0,0,0,25,17,1,0,1,permanentResident
0903b80a-34e8-451a-9a0d-fedc3e326b4b,"[399102, 562815, 474641]","[6.3462672611271636, 4.084467469276927, 6.068067098185853, 15.45065014966864, 12.87757158463372]","[2595129, 6557775, 351591, 731877, 143347]","[36043, 42037, 2093, 15247, 3982]","[7509797, 12296675, 576783, 957017, 204178]","[51065, 39559, 78772, 76449, 30534]","['investment', 'investment']","[6380370, 3881023]",0,0,0,0,0,5,3,0,0,1,citizen
1e565df1-1020-4841-9155-5d65bbfd04c4,"[196275, 1225312, 1069118]","[6.358727311205316, 10.601522068693372, 5.679669415418669, 4.998993770392747]","[292524, 2064892, 5523978, 2156465]","[4875, 28679, 23017, 19967]","[2826171, 4034318, 15238834, 3104578]","[178529, 143444]","['freelance', 'freelance']","[8817108, 11590853]",0,0,0,0,0,19,5,1,0,1,other
e3dcfd96-b0f4-4587-85d0-1ed6ebc28fe4,"[909345, 1156998]","[4.539229385867033, 8.47661491748456, 6.839490685734427, 5.847218781536147]","[564035, 1001978, 1333559, 5564426]","[2044, 41749, 7409, 21077]","[5325245, 2753370, 11968380, 6381792]","[38609, 155577, 158431, 25366, 78283]","['bonus', 'freelance', 'salary']","[2845104, 11637796, 21553855]",0,0,0,0,0,7,23,0,0,1,citizen
f7e79a10-40df-4f50-b94f-149ba54c3d58,"[446973, 547102]","[9.986270142543837, 6.576643392211874, 5.475722058533672, 10.770713254717087]","[4284992, 4279034, 1821388, 217032]","[119028, 15504, 10119, 4522]","[4996408, 10371281, 5000000, 1000000]","[63276, 13452]",['salary'],[8287372],0,0,0,0,0,7,24,0,0,1,permanentResident
4997fcf8-9e16-4cc0-b58d-02845b6b5eb6,"[357451, 423869]","[11.46172557689771, 6.257075477270629, 6.51074027921539]","[2331950, 744436, 3999162]","[38866, 20679, 33326]","[2990505, 6524929, 5175054]","[18329, 33572, 56503, 19600]","['freelance', 'bonus']","[7459522, 4336807]",0,0,0,0,0,25,27,0,0,1,citizen
8284f8b3-7c6a-4b05-9379-3dcba346a855,"[882605, 916100, 201187]","[5.450084522031828, 5.153226369238495]","[3493733, 2206771]","[20796, 9679]","[5679225, 13410102]","[47589, 81426]","['freelance', 'freelance']","[5613365, 10446761]",0,0,0,0,0,28,30,0,0,1,permanentResident
1b4e5726-d32a-4795-9446-9ba2553cfa64,"[140082, 276942, 325260, 190644]","[4.445930709119164, 7.8184597144970525, 14.394163312520694, 5.297330564268957]","[2636140, 2659337, 121415, 932634]","[12204, 31659, 10118, 3701]","[19569260, 2934161, 1058065, 5000000]","[112655, 56002, 26406]","['bonus', 'bonus', 'salary']","[4429048, 556902, 8557097]",0,0,0,0,0,21,26,0,0,1,other
1033dc7a-ca66-426b-a906-79a03c2ed112,"[684925, 321724]","[11.40215179620385, 4.693246239701287]","[1740543, 1385942]","[48348, 16499]","[2704998, 4336888]","[16467, 121488, 24147]","['bonus', 'freelance']","[4536358, 9341741]",0,0,0,0,0,27,17,0,0,1,permanentResident
90a8477f-dc28-4622-a603-87d85dfd8c68,"[105985, 127027, 119766, 119321]","[3.5494795259431924, 7.541848606232002, 16.336151385964943, 7.703734202779467]","[799344, 307487, 109240, 111568]","[2467, 1601, 4552, 1033]","[5000000, 500000, 200000, 500000]","[16902, 26706, 16820, 23355, 11401, 12009]",['investment'],[3148213],0,0,0,0,0,25,25,0,0,1,permanentResident
0fff50f6-38dc-4bed-9b80-fc65e7795d2b,"[100000, 100001]","[4.167721932826025, 12.713651025490632]","[4879719, 146580]","[20332, 3054]","[5000000, 200000]","[10000, 10001, 10001]",['bonus'],[471293],0,0,0,0,0,21,6,0,0,1,permanentResident
a81c1726-ebaf-4245-a490-c4dc7f9efbc0,"[100000, 100000, 100001]","[18.2453126420779, 5.031787437473184, 4.7524731997053165]","[300203, 5177908, 299623]","[5003, 23972, 3567]","[2316380, 7143198, 1000000]","[25328, 28332, 15196, 15337]",['investment'],[2896926],0,0,0,0,0,20,24,0,0,1,other
c5682547-c291-4360-9e3e-20940bc746b0,"[103904, 145464]",[15.089341816127527],[1506297],[31381],[3105021],"[70205, 40069]","['bonus', 'investment']","[4509407, 5590131]",0,0,0,0,0,17,3,0,1,1,citizen
7a151f19-46ca-4e2f-9030-4d7e9eb6f13f,"[269399, 818232]","[5.1269887947651025, 10.976747680173018, 8.021620198478463, 6.792470994284708]","[9188756, 440319, 178532, 845951]","[40302, 5242, 4959, 5035]","[66276199, 1000000, 1000000, 5000000]","[131150, 38230, 34956, 53496, 70474, 134190]","['freelance', 'freelance', 'investment']","[7311937, 10097901, 2211749]",0,0,0,0,0,4,3,0,0,1,permanentResident
af897c9d-7f55-4f73-ac6e-f2d3ece7fa7a,"[606872, 556733, 615311, 753648]","[3.1251913583192388, 6.690400730812407]","[1540425, 3768765]","[6418, 26172]","[12342491, 5869324]","[50247, 35167, 10492, 51382]","['freelance', 'bonus', 'bonus']","[4499210, 4332295, 4488184]",0,0,0,0,0,10,2,0,0,1,permanentResident
0c0468c6-3327-4f52-9e53-b8a633c16439,[1093929],"[4.063669878046975, 17.017984642811285, 18.999383491925848, 5.912209135116177]","[4961871, 207442, 660108, 907870]","[15903, 4322, 18336, 25219]","[5270398, 4870838, 2019081, 2672690]","[14583, 118458]","['salary', 'investment', 'freelance']","[9527651, 5296985, 10018258]",0,0,0,0,0,16,15,1,1,1,other
c95d14c6-9add-4644-8674-dbccdc0b6863,"[395303, 3249193, 2309430]","[5.496374103508746, 8.501671614039552, 3.116572317300121, 7.163003478214536, 6.042135018417079]","[26631976, 4851200, 1916668, 2528428, 398542]","[79262, 80853, 8873, 35117, 6642]","[47934555, 6826588, 42488759, 2833124, 453077]","[300590, 147196, 156487]","['salary', 'salary', 'salary']","[23948407, 9163301, 11451920]",0,0,0,0,0,1,8,0,0,1,citizen
6ebc5b66-38cd-4719-b442-6414a4c1a145,"[103425, 100851]","[7.975761017674841, 5.517926185689279, 4.931945567579834, 6.918960595789599]","[834203, 916013, 278338, 183740]","[13903, 15267, 1657, 806]","[1279467, 1843966, 5000000, 500000]","[39460, 23595, 28802, 58709, 45368]",['investment'],[5996043],0,0,0,0,0,22,11,0,0,1,other
