inquiry_id,fund_use_list,fund_amount_list,fund_use_count,total_fund_amount
a0d80c88-d19c-4b9a-956d-86fbcf44468e,"['Staff Hiring', 'Equipment Purchase', 'Inventory', 'Working Capital']","[14857482.0, 9364109.0, 7345145.0, 42954010.0]",4,74520746.0
a0e478f5-8bbb-4fdd-8d62-b669cf68daf5,"['Equipment Purchase', 'Inventory', 'Marketing', 'Office Expansion']","[6938224.0, 4710693.0, 5397477.0, 57941265.0]",4,74987659.0
a155e594-b8ee-4a6c-87aa-d14c4bb07bc9,"['Equipment Purchase', 'Technology Upgrade', 'Research and Development', 'Office Expansion']","[7552108.0, 524948.0, 1130308.0, 23987592.0]",4,33194956.0
a160f151-2fa9-4db0-9aec-4667c4ef6ddf,"['Technology Upgrade', 'Working Capital', 'Marketing', 'Inventory', 'Equipment Purchase', 'Research and Development', 'Staff Hiring']","[985985.0, 528426.0, 1466581.0, 1258334.0, 1498870.0, 500000.0, 5341909.0]",7,11580105.0
a2414c57-7bd4-4148-abd8-c758929bad8d,"['Inventory', 'Equipment Purchase', 'Marketing', 'Office Expansion', 'Technology Upgrade']","[7140717.0, 16604551.0, 3049095.0, 5641269.0, 52627539.0]",5,85063171.0
a3353714-bb11-4101-a45b-68894c09e3db,"['Marketing', 'Inventory']","[4889822.0, 53296630.0]",2,58186452.0
a373a174-2be4-432f-a74e-5ae2019b8134,"['Working Capital', 'Marketing', 'Inventory', 'Office Expansion', 'Research and Development', 'Technology Upgrade']","[621680.0, 6841779.0, 3835545.0, 894836.0, 2053145.0, 43758931.0]",6,58005916.0
a39b07e9-ee4e-4cc1-a1dd-b8b49c8728a4,"['Research and Development', 'Working Capital', 'Office Expansion', 'Marketing', 'Inventory', 'Technology Upgrade']","[3410291.0, 2432204.0, 5364658.0, 8036992.0, 2306779.0, 49313538.0]",6,70864462.0
a5869b69-52a7-49e1-8a2d-010909a3c058,"['Equipment Purchase', 'Research and Development', 'Staff Hiring', 'Marketing']","[12872985.0, 1512030.0, 4313789.0, 34266544.0]",4,52965348.0
a65b636e-94b1-4c7a-97d5-e397e2020af6,"['Office Expansion', 'Staff Hiring', 'Marketing', 'Equipment Purchase']","[500000.0, 500000.0, 500000.0, 1370449.0]",4,2870449.0
a663d05a-4ab8-4e9e-95cb-8d27c264ab4f,"['Office Expansion', 'Inventory', 'Technology Upgrade', 'Equipment Purchase', 'Research and Development', 'Staff Hiring', 'Marketing']","[4296730.0, 1097743.0, 4427852.0, 2400626.0, 1729686.0, 7032469.0, 28922652.0]",7,49907758.0
a6ab0ae4-2397-466f-8ad7-b6dab7abfb49,"['Equipment Purchase', 'Inventory', 'Staff Hiring', 'Marketing', 'Research and Development', 'Office Expansion']","[15443197.0, 2157203.0, 4894707.0, 3655141.0, 1457348.0, 37867413.0]",6,65475009.0
a6c4b09f-41b8-4830-bd20-493440ac3e2c,"['Staff Hiring', 'Working Capital', 'Research and Development', 'Technology Upgrade', 'Inventory', 'Office Expansion', 'Equipment Purchase']","[551210.0, 540487.0, 510605.0, 1112722.0, 700026.0, 676611.0, 8989832.0]",7,13081493.0
a72daba5-f034-4634-8ab2-18ddaf3970a7,"['Office Expansion', 'Equipment Purchase']","[1777146.0, 33131550.0]",2,34908696.0
a811e367-0367-4861-8878-beb590ea2e03,"['Equipment Purchase', 'Technology Upgrade', 'Working Capital', 'Inventory', 'Staff Hiring', 'Marketing', 'Research and Development']","[3478857.0, 681531.0, 1238564.0, 1275969.0, 2013517.0, 4116049.0, 29561913.0]",7,42366400.0
a81300c3-8d08-4173-8977-7aee9ada9866,"['Technology Upgrade', 'Equipment Purchase', 'Staff Hiring', 'Marketing', 'Research and Development', 'Office Expansion']","[3777053.0, 6342343.0, 7411352.0, 2041018.0, 1074478.0, 49836527.0]",6,70482771.0
a81c1726-ebaf-4245-a490-c4dc7f9efbc0,"['Staff Hiring', 'Technology Upgrade', 'Working Capital', 'Research and Development']","[16363518.0, 2671903.0, 2657286.0, 63943937.0]",4,85636644.0
a888fca0-7881-43c7-b203-2cf719738587,"['Staff Hiring', 'Working Capital', 'Research and Development', 'Technology Upgrade', 'Marketing', 'Inventory']","[4761769.0, 1412602.0, 1825698.0, 4390329.0, 5373453.0, 70545026.0]",6,88308877.0
a95158cb-9033-44e2-93fb-6380741b9d7a,"['Office Expansion', 'Technology Upgrade', 'Staff Hiring', 'Working Capital', 'Equipment Purchase']","[1305963.0, 2052741.0, 7074000.0, 1558967.0, 39153739.0]",5,51145410.0
a954bfca-e14a-4c46-9456-1007ca733475,"['Technology Upgrade', 'Inventory']","[2109236.0, 30377188.0]",2,32486424.0
a9dddf99-fa5c-4cc8-a9c5-de400fed6b1d,"['Office Expansion', 'Technology Upgrade', 'Working Capital', 'Research and Development', 'Marketing']","[2852556.0, 1218856.0, 542379.0, 695689.0, 23342460.0]",5,28651940.0
a9ed2019-b569-4e7c-89eb-1fcc8f0f8dea,"['Equipment Purchase', 'Office Expansion', 'Marketing']","[8038525.0, 4300487.0, 42030714.0]",3,54369726.0
aa52f1ca-c784-4867-9d46-3dfed73668d3,"['Marketing', 'Technology Upgrade', 'Equipment Purchase']","[901603.0, 585501.0, 8481353.0]",3,9968457.0
aa66f287-3d09-4c44-b140-846737c5c552,"['Office Expansion', 'Technology Upgrade']","[3411209.0, 39631017.0]",2,43042226.0
ab12748e-3165-442e-9ece-3a79dff66d1a,"['Marketing', 'Working Capital', 'Equipment Purchase', 'Inventory', 'Office Expansion']","[777598.0, 559844.0, 2572924.0, 989832.0, 8334093.0]",5,13234291.0
ab1e0028-7d9a-4544-af07-f0f13f2845b1,"['Staff Hiring', 'Office Expansion', 'Equipment Purchase', 'Research and Development', 'Working Capital', 'Inventory', 'Marketing']","[3853167.0, 3946713.0, 7890060.0, 818460.0, 1858916.0, 2725173.0, 50042633.0]",7,71135122.0
abb57960-452b-4d02-80ae-0b3179a51f48,"['Technology Upgrade', 'Inventory', 'Marketing']","[981528.0, 2604817.0, 31909625.0]",3,35495970.0
abbdbcef-14d3-4a0a-a54d-ce312e8e41b6,"['Research and Development', 'Technology Upgrade', 'Staff Hiring', 'Inventory', 'Equipment Purchase', 'Office Expansion', 'Marketing']","[987466.0, 4247622.0, 6539811.0, 3982721.0, 8611541.0, 2855304.0, 26567293.0]",7,53791758.0
abe7fd09-4b50-4584-af12-b97e80313b88,"['Working Capital', 'Office Expansion', 'Research and Development', 'Equipment Purchase', 'Marketing', 'Technology Upgrade']","[930691.0, 1607043.0, 655999.0, 4022533.0, 588595.0, 11657674.0]",6,19462535.0
ac805ead-7709-4319-bd7b-1e2fe07ae535,"['Office Expansion', 'Equipment Purchase']","[9316944.0, 89859036.0]",2,99175980.0
acd87db8-e6d7-42d9-b5d0-6a5f446c3003,"['Research and Development', 'Marketing', 'Office Expansion', 'Working Capital', 'Equipment Purchase']","[2437432.0, 2300764.0, 1387906.0, 598470.0, 45590567.0]",5,52315139.0
acea5e06-3104-4790-b0a5-6705d16c777d,"['Inventory', 'Research and Development', 'Technology Upgrade', 'Office Expansion']","[4472231.0, 1983114.0, 1238353.0, 76014497.0]",4,83708195.0
acf297c0-7587-46af-8b8a-9887f0702982,"['Working Capital', 'Equipment Purchase', 'Technology Upgrade', 'Office Expansion', 'Research and Development']","[2124497.0, 10332248.0, 2833607.0, 2590557.0, 49544790.0]",5,67425699.0
ae069600-d62a-47c3-bb38-eb6a4390ef5a,"['Inventory', 'Working Capital', 'Marketing', 'Research and Development', 'Staff Hiring']","[1921603.0, 1223474.0, 5174527.0, 549191.0, 30187670.0]",5,39056465.0
ae567781-aed4-4f2f-b012-5d4028dd8a89,"['Working Capital', 'Research and Development', 'Equipment Purchase', 'Staff Hiring', 'Technology Upgrade', 'Inventory']","[1190655.0, 957998.0, 4435484.0, 2334661.0, 1017036.0, 14760507.0]",6,24696341.0
af897c9d-7f55-4f73-ac6e-f2d3ece7fa7a,"['Technology Upgrade', 'Office Expansion', 'Research and Development', 'Marketing', 'Inventory', 'Staff Hiring']","[5252943.0, 1676990.0, 1315844.0, 8087015.0, 6735089.0, 42739975.0]",6,65807856.0
af97a4ae-0829-407c-ad41-0a76e7bce0fd,"['Technology Upgrade', 'Inventory', 'Marketing', 'Office Expansion', 'Research and Development', 'Staff Hiring']","[2862301.0, 3446453.0, 3637954.0, 1132044.0, 787138.0, 21052658.0]",6,32918548.0
b077e211-cf45-4b65-bfaf-a78a25310910,"['Office Expansion', 'Research and Development', 'Marketing', 'Equipment Purchase', 'Inventory', 'Technology Upgrade']","[2433955.0, 927233.0, 2224147.0, 4771764.0, 1939357.0, 18553296.0]",6,30849752.0
b1449fa4-0a8b-4ca5-82de-1488c0c6bb14,"['Office Expansion', 'Working Capital', 'Staff Hiring']","[620266.0, 641371.0, 94197669.0]",3,95459306.0
b1dcf2be-c568-49a0-a893-1f2fec27c30e,"['Office Expansion', 'Working Capital', 'Staff Hiring', 'Inventory', 'Marketing', 'Equipment Purchase', 'Research and Development']","[1450388.0, 674616.0, 2539344.0, 1650138.0, 684167.0, 4451604.0, 13366363.0]",7,24816620.0
b1eb5a34-b228-4294-9cb5-7e4164cd10aa,"['Technology Upgrade', 'Office Expansion', 'Equipment Purchase', 'Staff Hiring', 'Marketing', 'Working Capital']","[2002701.0, 3927531.0, 2701989.0, 960281.0, 2765817.0, 32029943.0]",6,44388262.0
b1eba5dc-a09f-41ba-aba6-093447e9fb53,"['Working Capital', 'Equipment Purchase']","[1162883.0, 42620867.0]",2,43783750.0
b1effc5d-1c31-4deb-9af2-fac635b32400,"['Equipment Purchase', 'Office Expansion', 'Inventory', 'Marketing', 'Staff Hiring', 'Technology Upgrade']","[5843897.0, 3203745.0, 4493647.0, 2258321.0, 3386940.0, 25908902.0]",6,45095452.0
b1f1e776-1c67-4869-adcf-250a2ae4b18e,"['Working Capital', 'Marketing']","[2881333.0, 96829294.0]",2,99710627.0
b20b4d6e-84a5-4b51-8439-1173712d781e,"['Technology Upgrade', 'Staff Hiring']","[1285977.0, 19352048.0]",2,20638025.0
b25710a6-a7bd-4d40-a39f-ffadb92df1bc,"['Working Capital', 'Technology Upgrade', 'Marketing', 'Research and Development', 'Equipment Purchase', 'Staff Hiring', 'Office Expansion']","[1124204.0, 1541170.0, 3632831.0, 1173947.0, 7696262.0, 4634476.0, 19716655.0]",7,39519545.0
b26ec1ca-940c-4fa9-9c75-5c77294bd079,"['Equipment Purchase', 'Inventory', 'Technology Upgrade']","[6844923.0, 925560.0, 57663854.0]",3,65434337.0
b2b197f2-729b-4c99-aa48-417d8f8879dc,"['Working Capital', 'Staff Hiring']","[655296.0, 13731248.0]",2,14386544.0
b3972752-4381-44c3-88f7-eafe0087477a,"['Technology Upgrade', 'Research and Development', 'Equipment Purchase', 'Office Expansion', 'Staff Hiring']","[1108022.0, 500000.0, 1727721.0, 713229.0, 7037543.0]",5,11086515.0
b400b22c-8c2b-4bca-86ea-96460ff35f78,"['Staff Hiring', 'Working Capital', 'Equipment Purchase']","[5155673.0, 1565468.0, 33062365.0]",3,39783506.0
b4f15ed5-f29b-4909-a50a-e59a6e883113,"['Working Capital', 'Marketing', 'Office Expansion']","[1508691.0, 4117180.0, 32117061.0]",3,37742932.0
b560de92-187d-4a78-ab59-b24fd8f45157,"['Equipment Purchase', 'Working Capital', 'Technology Upgrade', 'Inventory', 'Staff Hiring']","[528511.0, 1090024.0, 917386.0, 4990838.0, 38536842.0]",5,46063601.0
b598895f-8613-4a9f-9103-d3d2c6d640db,"['Research and Development', 'Equipment Purchase', 'Working Capital', 'Inventory', 'Marketing']","[1028888.0, 2880660.0, 595555.0, 706342.0, 42227645.0]",5,47439090.0
b5ee96e0-0401-4815-b449-6dd9dced2d81,"['Staff Hiring', 'Marketing', 'Equipment Purchase', 'Inventory', 'Working Capital', 'Office Expansion']","[15913479.0, 5167997.0, 13811807.0, 3784747.0, 2679270.0, 54164467.0]",6,95521767.0
b617c5bd-5e89-4342-b310-343fe8350ee9,"['Technology Upgrade', 'Working Capital']","[1613260.0, 54944985.0]",2,56558245.0
b66347fd-5e8e-48b5-be61-dd5bd1e48613,"['Working Capital', 'Technology Upgrade', 'Staff Hiring', 'Research and Development', 'Equipment Purchase']","[1623177.0, 3537784.0, 6069945.0, 1270146.0, 24609701.0]",5,37110753.0
b6bdc831-6c46-4958-834b-b145126de15a,"['Staff Hiring', 'Office Expansion', 'Research and Development', 'Inventory', 'Working Capital', 'Marketing', 'Technology Upgrade']","[6214134.0, 4623231.0, 656911.0, 2785559.0, 1239744.0, 3437119.0, 38316837.0]",7,57273535.0
b72960e3-13cc-412e-9572-c555f6c6a1f7,"['Working Capital', 'Equipment Purchase', 'Staff Hiring', 'Research and Development']","[638305.0, 7621180.0, 5734298.0, 36292349.0]",4,50286132.0
b851982a-ca83-47c9-94e3-adf63d6fc008,"['Staff Hiring', 'Inventory', 'Marketing', 'Research and Development', 'Office Expansion', 'Working Capital', 'Technology Upgrade']","[4713244.0, 8455269.0, 8074826.0, 1764303.0, 2028055.0, 1463177.0, 45182670.0]",7,71681544.0
b8af5e67-481c-4338-a788-128a757a7c08,"['Staff Hiring', 'Working Capital']","[3706011.0, 15538191.0]",2,19244202.0
b8b21d1b-0a1a-43ad-b60f-2450581000ba,"['Equipment Purchase', 'Marketing', 'Inventory', 'Working Capital']","[5659201.0, 1728155.0, 5655880.0, 41028258.0]",4,54071494.0
b8ca3993-752a-4e26-822d-edd91602a636,"['Office Expansion', 'Research and Development', 'Marketing', 'Inventory']","[756241.0, 1408721.0, 4918626.0, 37256674.0]",4,44340262.0
ba18272b-25a5-4fe8-91fa-449bd6edb134,"['Equipment Purchase', 'Marketing', 'Office Expansion', 'Research and Development', 'Working Capital', 'Technology Upgrade']","[7576031.0, 7018597.0, 1733799.0, 1764606.0, 1511199.0, 44554904.0]",6,64159136.0
ba3cfb4d-3fc7-48c2-8da5-e12c0c107052,"['Technology Upgrade', 'Equipment Purchase', 'Inventory', 'Marketing', 'Working Capital', 'Research and Development']","[598326.0, 5200378.0, 2415125.0, 1224960.0, 657760.0, 13178021.0]",6,23274570.0
ba5ee8c4-38e1-42d2-9e25-2bb5513e2056,"['Working Capital', 'Inventory', 'Staff Hiring']","[712235.0, 4337145.0, 44232714.0]",3,49282094.0
ba691fb7-9e99-4a49-b10f-8481a15a94cd,"['Working Capital', 'Research and Development', 'Marketing', 'Office Expansion', 'Technology Upgrade', 'Inventory']","[1463593.0, 611044.0, 7015628.0, 3282255.0, 3319505.0, 46860995.0]",6,62553020.0
badeed76-821b-4447-bc99-cee481892b8e,"['Marketing', 'Working Capital', 'Office Expansion', 'Research and Development', 'Staff Hiring', 'Inventory']","[753972.0, 2608775.0, 5787383.0, 2744927.0, 6284627.0, 52881999.0]",6,71061683.0
bb5ae2f6-0ae9-447e-9926-c5cffe2b350f,"['Working Capital', 'Inventory', 'Staff Hiring']","[1198952.0, 3294518.0, 35386239.0]",3,39879709.0
bba33d6b-e2b9-49b9-b913-949e8b8b3f84,"['Equipment Purchase', 'Marketing', 'Staff Hiring', 'Office Expansion', 'Research and Development', 'Technology Upgrade']","[15750475.0, 2078228.0, 1576313.0, 2163162.0, 1552265.0, 40700723.0]",6,63821166.0
bbec10d7-dc3b-494f-8771-07585f7a6a2a,"['Inventory', 'Staff Hiring', 'Research and Development', 'Working Capital', 'Marketing']","[6859148.0, 10792290.0, 2124686.0, 2046287.0, 41455337.0]",5,63277748.0
bc328b0d-e2ad-4faa-b8cf-a4edcc1f409a,"['Research and Development', 'Staff Hiring']","[3043933.0, 68501700.0]",2,71545633.0
bcbf20d9-f4d8-4b00-a30d-ceff046b1a5c,"['Research and Development', 'Marketing', 'Equipment Purchase']","[505586.0, 1367431.0, 8484470.0]",3,10357487.0
be191b7a-9346-4d1a-b510-8bdbb325c884,"['Research and Development', 'Working Capital', 'Inventory', 'Staff Hiring', 'Office Expansion', 'Marketing']","[2037919.0, 2753416.0, 3432103.0, 6120556.0, 663482.0, 67478387.0]",6,82485863.0
bead3644-21f7-4b71-b48a-7c4de1c710c8,"['Equipment Purchase', 'Technology Upgrade', 'Staff Hiring', 'Office Expansion', 'Inventory']","[24548798.0, 2753392.0, 7529157.0, 3503022.0, 61147860.0]",5,99482229.0
bee1cd89-4292-4232-a9eb-aaaae46044dc,"['Inventory', 'Working Capital']","[5719150.0, 84543665.0]",2,90262815.0
bfd78565-1a37-41fd-9dbd-f31b98b2a251,"['Office Expansion', 'Technology Upgrade', 'Marketing', 'Research and Development', 'Staff Hiring']","[1648798.0, 1927767.0, 2831027.0, 772606.0, 18089151.0]",5,25269349.0
bfe81215-0787-41ce-bc9d-01fd85bbc68f,"['Inventory', 'Research and Development', 'Marketing', 'Office Expansion', 'Equipment Purchase', 'Working Capital']","[5018444.0, 1095157.0, 5612006.0, 7368045.0, 1177474.0, 65503136.0]",6,85774262.0
c06870ee-a22f-420d-b7cf-111b533ff433,"['Technology Upgrade', 'Marketing', 'Staff Hiring', 'Office Expansion', 'Research and Development', 'Inventory']","[1555101.0, 3561034.0, 2570979.0, 2378940.0, 550221.0, 25695983.0]",6,36312258.0
c075d0c0-dd45-4051-abff-a6160196ed26,"['Working Capital', 'Inventory', 'Research and Development', 'Staff Hiring']","[2020477.0, 3595689.0, 1632067.0, 38923969.0]",4,46172202.0
c10507d4-d9d8-4dce-a994-c67f3417fee6,"['Working Capital', 'Inventory', 'Equipment Purchase', 'Office Expansion', 'Staff Hiring']","[1513173.0, 5390030.0, 11708548.0, 5965257.0, 66109214.0]",5,90686222.0
c10abc64-cfcd-4774-bd21-5e3adfd2e0fb,"['Research and Development', 'Staff Hiring', 'Equipment Purchase', 'Inventory', 'Marketing', 'Office Expansion']","[528581.0, 2594167.0, 1799053.0, 824970.0, 1105960.0, 8481970.0]",6,15334701.0
c1ec5fbe-763c-443f-a055-54bf75ead644,"['Research and Development', 'Staff Hiring']","[1345979.0, 79983460.0]",2,81329439.0
c1fc6e48-bfca-4a6d-8ca9-b3def053806a,"['Research and Development', 'Office Expansion']","[1545039.0, 36380269.0]",2,37925308.0
c2118946-295b-4210-aa0a-173afbee8c91,"['Inventory', 'Technology Upgrade', 'Working Capital']","[3150953.0, 834154.0, 24151159.0]",3,28136266.0
c33e280a-02ee-45bc-bbbc-793e9be9e5c9,"['Equipment Purchase', 'Inventory']","[1456315.0, 11556889.0]",2,13013204.0
c4596ecf-b549-4e12-a6a1-a1464c98de53,"['Marketing', 'Office Expansion', 'Staff Hiring', 'Working Capital', 'Research and Development', 'Technology Upgrade']","[766584.0, 4634238.0, 12755225.0, 1574387.0, 1371348.0, 48423572.0]",6,69525354.0
c4de3fd4-c98c-4767-9eb5-b668ea6842ee,"['Equipment Purchase', 'Research and Development', 'Inventory', 'Office Expansion', 'Staff Hiring', 'Working Capital', 'Technology Upgrade']","[9940629.0, 1179628.0, 2569096.0, 2384196.0, 2798526.0, 1180357.0, 23552186.0]",7,43604618.0
c4f2b937-8e48-4272-bcd2-f4edf95975ff,"['Inventory', 'Staff Hiring', 'Research and Development', 'Marketing', 'Office Expansion', 'Working Capital', 'Technology Upgrade']","[3168936.0, 4512282.0, 1912676.0, 3111966.0, 2870549.0, 1285337.0, 33839287.0]",7,50701033.0
c5682547-c291-4360-9e3e-20940bc746b0,"['Marketing', 'Equipment Purchase']","[3983348.0, 24193298.0]",2,28176646.0
c5a7861a-e747-4cec-bcac-f5a9f05261bb,"['Research and Development', 'Staff Hiring', 'Technology Upgrade', 'Equipment Purchase', 'Marketing', 'Office Expansion']","[514201.0, 723622.0, 904034.0, 2717688.0, 2041799.0, 18431917.0]",6,25333261.0
c5b4ea9d-0fdd-4398-a970-d877e1efe585,"['Office Expansion', 'Research and Development']","[3419882.0, 75274454.0]",2,78694336.0
c69ea575-237f-4c96-9ccd-cd66bc8f91f8,"['Working Capital', 'Research and Development']","[500000.0, 8117878.0]",2,8617878.0
c80b7de3-9cd6-4a92-a8d8-731998e8c803,"['Office Expansion', 'Inventory']","[1344081.0, 12323779.0]",2,13667860.0
c845d1d7-df74-4ce4-9485-4ed2f8a1dec7,"['Staff Hiring', 'Technology Upgrade', 'Inventory', 'Marketing', 'Research and Development']","[10017796.0, 2421596.0, 6400396.0, 5846762.0, 54097534.0]",5,78784084.0
c893eee1-3227-4bf9-b664-5164b013e409,"['Working Capital', 'Office Expansion', 'Equipment Purchase', 'Research and Development', 'Inventory']","[2579103.0, 929694.0, 10137553.0, 1384599.0, 41309013.0]",5,56339962.0
c8952f1f-19bb-415e-86da-c10cbbf70e27,"['Working Capital', 'Marketing', 'Research and Development', 'Technology Upgrade']","[504296.0, 1620758.0, 611468.0, 12119202.0]",4,14855724.0
c8f59362-c6de-4ff1-9257-d2e205243ff1,"['Equipment Purchase', 'Working Capital']","[3232459.0, 10054691.0]",2,13287150.0
c913d51b-edc3-4f80-a84b-d4a34f6a7adc,"['Technology Upgrade', 'Office Expansion', 'Staff Hiring', 'Inventory']","[1762718.0, 1751249.0, 7202029.0, 70986824.0]",4,81702820.0
c92b5511-d122-4d50-b6f4-009fcefeb49d,"['Technology Upgrade', 'Equipment Purchase', 'Research and Development', 'Working Capital', 'Staff Hiring']","[4251460.0, 3276606.0, 889058.0, 1191372.0, 34116167.0]",5,43724663.0
c95d14c6-9add-4644-8674-dbccdc0b6863,"['Office Expansion', 'Marketing', 'Technology Upgrade', 'Staff Hiring', 'Research and Development', 'Working Capital']","[500000.0, 500000.0, 500000.0, 500000.0, 500000.0, 350179.0]",6,2850179.0
ca8b1b59-e0ef-431c-ae26-5485e08d432a,"['Office Expansion', 'Research and Development', 'Technology Upgrade', 'Working Capital', 'Marketing']","[2118057.0, 1598256.0, 1502186.0, 960400.0, 33314324.0]",5,39493223.0
cb5bb287-b228-47f5-88b1-af59373c02d7,"['Inventory', 'Equipment Purchase', 'Office Expansion']","[500000.0, 500000.0, 554235.0]",3,1554235.0
cba319aa-8c53-4b84-a42a-f947b63a6d83,"['Office Expansion', 'Research and Development', 'Technology Upgrade', 'Marketing', 'Working Capital', 'Staff Hiring']","[3661930.0, 1833011.0, 6398921.0, 1264274.0, 1742995.0, 63817299.0]",6,78718430.0
cc2fda20-98e9-404a-9d87-cc0c2ee382af,"['Marketing', 'Inventory']","[1401749.0, 16190153.0]",2,17591902.0
cc894379-5aaf-467c-9a88-906b076ec7c8,"['Technology Upgrade', 'Inventory', 'Working Capital', 'Marketing']","[2736209.0, 1777824.0, 1027491.0, 26424926.0]",4,31966450.0
cd749be2-6d21-40c2-b90e-38b04e9fd73c,"['Staff Hiring', 'Office Expansion', 'Inventory', 'Equipment Purchase', 'Marketing', 'Technology Upgrade']","[6389107.0, 2812414.0, 4441039.0, 2767622.0, 2062530.0, 24239003.0]",6,42711715.0
cd8667e2-a1a1-45ef-a27a-02904a70c5d2,"['Inventory', 'Equipment Purchase', 'Research and Development']","[10277564.0, 15802172.0, 50159519.0]",3,76239255.0
cd91898f-11ab-4e84-af62-b8993876b4d2,"['Marketing', 'Office Expansion', 'Research and Development', 'Technology Upgrade', 'Inventory']","[4259841.0, 715832.0, 1817240.0, 5147950.0, 83383525.0]",5,95324388.0
cdbb3a5b-b1bb-4f78-aeb0-e9fcfbf83a11,"['Research and Development', 'Equipment Purchase', 'Technology Upgrade', 'Office Expansion', 'Staff Hiring', 'Inventory']","[742003.0, 3423404.0, 6228553.0, 2600765.0, 10523947.0, 44367081.0]",6,67885753.0
cdcec394-625a-4908-a038-ff13c51025f4,"['Technology Upgrade', 'Equipment Purchase', 'Inventory', 'Staff Hiring', 'Marketing', 'Research and Development', 'Working Capital']","[2176676.0, 18096472.0, 5298787.0, 6146097.0, 6645647.0, 790751.0, 58525919.0]",7,97680349.0
ce761d9a-d2ee-431c-87b1-0aa2b7ceac23,"['Research and Development', 'Office Expansion', 'Inventory', 'Equipment Purchase', 'Technology Upgrade']","[854780.0, 1700202.0, 4031475.0, 922848.0, 50175656.0]",5,57684961.0
cf0dffa2-6c77-45fe-be78-98215f52a088,"['Inventory', 'Staff Hiring', 'Technology Upgrade', 'Office Expansion', 'Marketing', 'Research and Development']","[1134082.0, 1310185.0, 870609.0, 1016497.0, 1077992.0, 9361222.0]",6,14770587.0
cf6ba88d-e03c-437e-b4ad-2e7a19b80e09,"['Office Expansion', 'Marketing', 'Working Capital', 'Technology Upgrade']","[5363918.0, 525495.0, 510979.0, 65624739.0]",4,72025131.0
d020f6ff-5927-4a48-a68d-97ea568f6914,"['Research and Development', 'Inventory']","[4060574.0, 84043987.0]",2,88104561.0
d0264e7c-ab3f-4799-ab4f-ab6728d04664,"['Marketing', 'Office Expansion', 'Research and Development', 'Equipment Purchase', 'Inventory', 'Staff Hiring']","[2423831.0, 2317873.0, 1355817.0, 10443250.0, 3219421.0, 29167694.0]",6,48927886.0
d044a5f3-a0c4-4ef9-8187-d77b1e36d035,"['Equipment Purchase', 'Staff Hiring', 'Working Capital', 'Marketing', 'Office Expansion', 'Research and Development', 'Inventory']","[609703.0, 618763.0, 1220498.0, 596353.0, 626401.0, 1061759.0, 20955264.0]",7,25688741.0
d053d67c-6d6a-4cee-9bb6-f3bf4c0f7022,"['Marketing', 'Research and Development', 'Staff Hiring', 'Inventory', 'Technology Upgrade', 'Office Expansion', 'Working Capital']","[12061809.0, 571091.0, 10066880.0, 10604900.0, 5657371.0, 5477030.0, 49855622.0]",7,94294703.0
d20aca2f-4b25-48d7-b637-20becdd06cd8,"['Working Capital', 'Inventory', 'Technology Upgrade', 'Office Expansion', 'Research and Development']","[676228.0, 717355.0, 664390.0, 584708.0, 15121300.0]",5,17763981.0
d2cc218d-f2c1-40d5-ae51-3a66696fad3f,"['Working Capital', 'Staff Hiring', 'Inventory', 'Marketing', 'Equipment Purchase', 'Office Expansion']","[1132408.0, 4495535.0, 5352523.0, 3551006.0, 6261777.0, 25106498.0]",6,45899747.0
d2d9f73d-f9f3-468e-a756-305c62939fdc,"['Inventory', 'Marketing', 'Staff Hiring', 'Research and Development', 'Working Capital']","[4175101.0, 1655551.0, 1571595.0, 1033654.0, 22890842.0]",5,31326743.0
d32bdb19-dff6-4ce9-8fff-8db0f85d6698,"['Technology Upgrade', 'Office Expansion']","[7982249.0, 74131600.0]",2,82113849.0
d3332649-b660-47ff-a424-268eed4db856,"['Inventory', 'Working Capital', 'Equipment Purchase', 'Office Expansion', 'Technology Upgrade']","[10003287.0, 930882.0, 7053747.0, 2029264.0, 56202333.0]",5,76219513.0
d3901e9d-7131-4d76-871e-2f1d61307e0e,"['Working Capital', 'Research and Development', 'Equipment Purchase']","[1674157.0, 1339581.0, 32523659.0]",3,35537397.0
d43970bc-10a2-4a43-92d1-9cd3cfef9738,"['Equipment Purchase', 'Office Expansion', 'Working Capital']","[6274837.0, 2919473.0, 39646518.0]",3,48840828.0
d43c1d15-adf1-483f-be9e-e87f008db4c1,"['Staff Hiring', 'Inventory', 'Equipment Purchase', 'Research and Development', 'Working Capital', 'Technology Upgrade']","[3405000.0, 8380624.0, 10211156.0, 1443129.0, 2578146.0, 53629304.0]",6,79647359.0
d46d3120-b33a-4f40-9b8c-9c1291a96369,"['Equipment Purchase', 'Research and Development', 'Staff Hiring', 'Inventory', 'Working Capital', 'Technology Upgrade']","[3432970.0, 667411.0, 1579702.0, 1140402.0, 580309.0, 12140705.0]",6,19541499.0
d4ecb9d2-4a22-4d5c-95a1-bc2ddf37460b,"['Working Capital', 'Research and Development']","[1008300.0, 89147777.0]",2,90156077.0
d4f938a6-34f9-4a72-842e-6cac30bce698,"['Marketing', 'Equipment Purchase', 'Office Expansion', 'Research and Development', 'Technology Upgrade', 'Staff Hiring']","[7715909.0, 2720849.0, 2119347.0, 2063869.0, 1146251.0, 43221316.0]",6,58987541.0
