inquiry_id,ind_det_credit_debts_balance,ind_det_debts_interestRate,ind_det_debts_currentBalancet,ind_det_debts_monthlyPayment,ind_det_debts_originalAmount,ind_det_expenses_monthlyAmount,ind_det_incomes_tyoe,ind_det_incomes_amount,tax_account_connected,has_no_incomes,has_no_expenses,has_no_debts,has_no_credit_debts,years_in_industry,years_as_management,ever_filed_bankruptcy,ongoing_lawsuits,credit_check_consent,citizenship_status,equity_injection,business_purchase_price,is_providing_collateral,is_interested_in_refinancing_existing_debt,total_fund_amount,fund_use_count,fund_use_list,fund_amount_list,status,type,loan_amount,is_buying_business,is_primarily_selling_or_providing_services,is_operating_for_profit,is_primarily_lending_business,is_pyramid_sale_distribution_plan,is_deriving_gambling_revenue,is_engaged_in_illegal_activity,is_private_club_with_limited_membership,is_government_owned_entity,is_loan_packager,is_associate_with_criminal_history,is_equity_owned_by_lender_or_cdc,is_presenting_prurient_performances,is_defaulted_on_federal_loan,is_engaged_in_political_or_lobbying_activities,is_speculative_in_nature,is_primarily_earning_from_rent_interest_or_investments,is_for_profit_subsidiary_of_nonprofit,is_pawn_shop,is_owned_or_controlled_by_native_american_tribe,crm_score,has_crm,has_middesk,liens_found,litigations_found,watchlist_hit
1e565df1-1020-4841-9155-5d65bbfd04c4,"[196275, 1225312, 1069118]","[6.358727311205316, 10.601522068693372, 5.679669415418669, 4.998993770392747]","[292524, 2064892, 5523978, 2156465]","[4875, 28679, 23017, 19967]","[2826171, 4034318, 15238834, 3104578]","[178529, 143444]","['freelance', 'freelance']","[8817108, 11590853]",0,0,0,0,0,19,5,1,0,1,other,10475193,0.0,1,0,73590677.0,6,"['Research and Development', 'Inventory', 'Staff Hiring', 'Working Capital', 'Office Expansion', 'Equipment Purchase']","[2003886.0, 2718016.0, 12571823.0, 1000282.0, 2313942.0, 52982728.0]",forwarded,['supplies'],73590677,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.0,1.0,0.0,0.0,0.0,0.0
e3dcfd96-b0f4-4587-85d0-1ed6ebc28fe4,"[909345, 1156998]","[4.539229385867033, 8.47661491748456, 6.839490685734427, 5.847218781536147]","[564035, 1001978, 1333559, 5564426]","[2044, 41749, 7409, 21077]","[5325245, 2753370, 11968380, 6381792]","[38609, 155577, 158431, 25366, 78283]","['bonus', 'freelance', 'salary']","[2845104, 11637796, 21553855]",0,0,0,0,0,7,23,0,0,1,citizen,11029743,0.0,1,0,83848122.0,3,"['Inventory', 'Research and Development', 'Office Expansion']","[5502414.0, 1735089.0, 76610619.0]",forwarded,['supplies'],83848122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,817.0,1.0,0.0,0.0,0.0,0.0
f7e79a10-40df-4f50-b94f-149ba54c3d58,"[446973, 547102]","[9.986270142543837, 6.576643392211874, 5.475722058533672, 10.770713254717087]","[4284992, 4279034, 1821388, 217032]","[119028, 15504, 10119, 4522]","[4996408, 10371281, 5000000, 1000000]","[63276, 13452]",['salary'],[8287372],0,0,0,0,0,7,24,0,0,1,permanentResident,6474877,0.0,1,0,39708045.0,3,"['Office Expansion', 'Staff Hiring', 'Technology Upgrade']","[1961474.0, 4877684.0, 32868887.0]",ineligible,['equipmentPurchase'],39708045,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.0,1.0,0.0,0.0,0.0,0.0
4997fcf8-9e16-4cc0-b58d-02845b6b5eb6,"[357451, 423869]","[11.46172557689771, 6.257075477270629, 6.51074027921539]","[2331950, 744436, 3999162]","[38866, 20679, 33326]","[2990505, 6524929, 5175054]","[18329, 33572, 56503, 19600]","['freelance', 'bonus']","[7459522, 4336807]",0,0,0,0,0,25,27,0,0,1,citizen,1425542,0.0,1,0,10474269.0,6,"['Staff Hiring', 'Equipment Purchase', 'Working Capital', 'Research and Development', 'Office Expansion', 'Technology Upgrade']","[716365.0, 927944.0, 500000.0, 500000.0, 647685.0, 7182275.0]",forwarded,"['workingCapital', 'commercialRealEstate', 'equipmentPurchase']",10474269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.0,1.0,0.0,0.0,0.0,0.0
8284f8b3-7c6a-4b05-9379-3dcba346a855,"[882605, 916100, 201187]","[5.450084522031828, 5.153226369238495]","[3493733, 2206771]","[20796, 9679]","[5679225, 13410102]","[47589, 81426]","['freelance', 'freelance']","[5613365, 10446761]",0,0,0,0,0,28,30,0,0,1,permanentResident,5693610,0.0,0,0,70552953.0,2,"['Inventory', 'Staff Hiring']","[7387286.0, 63165667.0]",ineligible,['equipmentPurchase'],70552953,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.0,1.0,0.0,0.0,0.0,0.0
1b4e5726-d32a-4795-9446-9ba2553cfa64,"[140082, 276942, 325260, 190644]","[4.445930709119164, 7.8184597144970525, 14.394163312520694, 5.297330564268957]","[2636140, 2659337, 121415, 932634]","[12204, 31659, 10118, 3701]","[19569260, 2934161, 1058065, 5000000]","[112655, 56002, 26406]","['bonus', 'bonus', 'salary']","[4429048, 556902, 8557097]",0,0,0,0,0,21,26,0,0,1,other,5386820,0.0,0,0,54181212.0,3,"['Research and Development', 'Inventory', 'Equipment Purchase']","[1082573.0, 4004282.0, 49094357.0]",awaiting help,['acquisition'],54181212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.0,1.0,0.0,0.0,0.0,0.0
1033dc7a-ca66-426b-a906-79a03c2ed112,"[684925, 321724]","[11.40215179620385, 4.693246239701287]","[1740543, 1385942]","[48348, 16499]","[2704998, 4336888]","[16467, 121488, 24147]","['bonus', 'freelance']","[4536358, 9341741]",0,0,0,0,0,27,17,0,0,1,permanentResident,2115767,0.0,1,0,38384733.0,7,"['Staff Hiring', 'Office Expansion', 'Technology Upgrade', 'Working Capital', 'Research and Development', 'Inventory', 'Marketing']","[5918455.0, 2117868.0, 1713423.0, 900823.0, 777710.0, 756388.0, 26200066.0]",awaiting help,['acquisition'],38384733,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,775.0,1.0,0.0,0.0,0.0,0.0
90a8477f-dc28-4622-a603-87d85dfd8c68,"[105985, 127027, 119766, 119321]","[3.5494795259431924, 7.541848606232002, 16.336151385964943, 7.703734202779467]","[799344, 307487, 109240, 111568]","[2467, 1601, 4552, 1033]","[5000000, 500000, 200000, 500000]","[16902, 26706, 16820, 23355, 11401, 12009]",['investment'],[3148213],0,0,0,0,0,25,25,0,0,1,permanentResident,10008460,0.0,0,0,34322392.0,5,"['Working Capital', 'Research and Development', 'Staff Hiring', 'Office Expansion', 'Technology Upgrade']","[1044059.0, 697040.0, 6080036.0, 1433612.0, 25067645.0]",awaiting info,['equipmentPurchase'],34322392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.0,1.0,0.0,0.0,0.0,0.0
0fff50f6-38dc-4bed-9b80-fc65e7795d2b,"[100000, 100001]","[4.167721932826025, 12.713651025490632]","[4879719, 146580]","[20332, 3054]","[5000000, 200000]","[10000, 10001, 10001]",['bonus'],[471293],0,0,0,0,0,21,6,0,0,1,permanentResident,22736090,0.0,1,0,77558853.0,2,"['Staff Hiring', 'Equipment Purchase']","[6064533.0, 71494320.0]",awaiting info,['acquisition'],77558853,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,652.0,1.0,0.0,0.0,0.0,0.0
a81c1726-ebaf-4245-a490-c4dc7f9efbc0,"[100000, 100000, 100001]","[18.2453126420779, 5.031787437473184, 4.7524731997053165]","[300203, 5177908, 299623]","[5003, 23972, 3567]","[2316380, 7143198, 1000000]","[25328, 28332, 15196, 15337]",['investment'],[2896926],0,0,0,0,0,20,24,0,0,1,other,18551196,3561335.0,1,0,85636644.0,4,"['Staff Hiring', 'Technology Upgrade', 'Working Capital', 'Research and Development']","[16363518.0, 2671903.0, 2657286.0, 63943937.0]",archived,"['acquisition', 'equipmentPurchase', 'workingCapital']",85636644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.0,1.0,0.0,0.0,0.0,0.0
c5682547-c291-4360-9e3e-20940bc746b0,"[103904, 145464]",[15.089341816127527],[1506297],[31381],[3105021],"[70205, 40069]","['bonus', 'investment']","[4509407, 5590131]",0,0,0,0,0,17,3,0,1,1,citizen,6692309,0.0,1,0,28176646.0,2,"['Marketing', 'Equipment Purchase']","[3983348.0, 24193298.0]",ineligible,['equipmentPurchase'],28176646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.0,1.0,0.0,0.0,0.0,0.0
7a151f19-46ca-4e2f-9030-4d7e9eb6f13f,"[269399, 818232]","[5.1269887947651025, 10.976747680173018, 8.021620198478463, 6.792470994284708]","[9188756, 440319, 178532, 845951]","[40302, 5242, 4959, 5035]","[66276199, 1000000, 1000000, 5000000]","[131150, 38230, 34956, 53496, 70474, 134190]","['freelance', 'freelance', 'investment']","[7311937, 10097901, 2211749]",0,0,0,0,0,4,3,0,0,1,permanentResident,12122504,0.0,1,0,66221839.0,3,"['Marketing', 'Working Capital', 'Research and Development']","[7492396.0, 2492111.0, 56237332.0]",awaiting help,['acquisition'],66221839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535.0,1.0,0.0,0.0,0.0,0.0
af897c9d-7f55-4f73-ac6e-f2d3ece7fa7a,"[606872, 556733, 615311, 753648]","[3.1251913583192388, 6.690400730812407]","[1540425, 3768765]","[6418, 26172]","[12342491, 5869324]","[50247, 35167, 10492, 51382]","['freelance', 'bonus', 'bonus']","[4499210, 4332295, 4488184]",0,0,0,0,0,10,2,0,0,1,permanentResident,15819145,4236979.0,0,0,65807856.0,6,"['Technology Upgrade', 'Office Expansion', 'Research and Development', 'Marketing', 'Inventory', 'Staff Hiring']","[5252943.0, 1676990.0, 1315844.0, 8087015.0, 6735089.0, 42739975.0]",forwarded,"['acquisition', 'export', 'equipmentPurchase']",65807856,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.0,1.0,0.0,0.0,0.0,0.0
0c0468c6-3327-4f52-9e53-b8a633c16439,[1093929],"[4.063669878046975, 17.017984642811285, 18.999383491925848, 5.912209135116177]","[4961871, 207442, 660108, 907870]","[15903, 4322, 18336, 25219]","[5270398, 4870838, 2019081, 2672690]","[14583, 118458]","['salary', 'investment', 'freelance']","[9527651, 5296985, 10018258]",0,0,0,0,0,16,15,1,1,1,other,6179633,0.0,1,0,55568093.0,4,"['Technology Upgrade', 'Research and Development', 'Office Expansion', 'Working Capital']","[2429025.0, 2073228.0, 1833544.0, 49232296.0]",archived,['workingCapital'],55568093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.0,1.0,0.0,0.0,0.0,0.0
c95d14c6-9add-4644-8674-dbccdc0b6863,"[395303, 3249193, 2309430]","[5.496374103508746, 8.501671614039552, 3.116572317300121, 7.163003478214536, 6.042135018417079]","[26631976, 4851200, 1916668, 2528428, 398542]","[79262, 80853, 8873, 35117, 6642]","[47934555, 6826588, 42488759, 2833124, 453077]","[300590, 147196, 156487]","['salary', 'salary', 'salary']","[23948407, 9163301, 11451920]",0,0,0,0,0,1,8,0,0,1,citizen,196369,0.0,0,0,2850179.0,6,"['Office Expansion', 'Marketing', 'Technology Upgrade', 'Staff Hiring', 'Research and Development', 'Working Capital']","[500000.0, 500000.0, 500000.0, 500000.0, 500000.0, 350179.0]",forwarded,['acquisition'],2850179,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.0,1.0,0.0,0.0,0.0,0.0
6ebc5b66-38cd-4719-b442-6414a4c1a145,"[103425, 100851]","[7.975761017674841, 5.517926185689279, 4.931945567579834, 6.918960595789599]","[834203, 916013, 278338, 183740]","[13903, 15267, 1657, 806]","[1279467, 1843966, 5000000, 500000]","[39460, 23595, 28802, 58709, 45368]",['investment'],[5996043],0,0,0,0,0,22,11,0,0,1,other,8196920,0.0,0,0,49352358.0,3,"['Inventory', 'Marketing', 'Technology Upgrade']","[518751.0, 2944846.0, 45888761.0]",archived,['workingCapital'],49352358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695.0,1.0,0.0,0.0,0.0,0.0
db7a946b-8d2e-4575-9e78-49c6d4a744d4,"[100000, 100000]","[14.297114379211656, 4.442263781832608, 4.406787980259107]","[262506, 1793916, 2477004]","[4375, 9966, 8975]","[509522, 5000000, 5000000]","[10000, 10001, 10001, 10001]",['bonus'],[560565],0,0,0,0,0,30,20,0,0,1,permanentResident,11706858,0.0,1,0,71766400.0,6,"['Research and Development', 'Staff Hiring', 'Equipment Purchase', 'Office Expansion', 'Marketing', 'Technology Upgrade']","[3137602.0, 12805589.0, 10568551.0, 724678.0, 3576883.0, 40953097.0]",awaiting help,['export'],71766400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,757.0,1.0,0.0,0.0,0.0,0.0
f5003457-171c-4472-943b-f409d4d51ac8,[1109497],"[7.499162425591794, 9.55812503242899, 17.714911849728843, 6.039303203860298, 5.695393100756226]","[2494811, 2896329, 1252095, 1878190, 11543102]","[51975, 60340, 14906, 39129, 45806]","[4561986, 7004927, 3757403, 9425917, 31833147]","[250491, 123263, 42813, 42193, 128562]","['salary', 'bonus', 'salary']","[8483879, 1562800, 18300530]",0,0,0,0,0,19,13,0,0,1,citizen,1236979,0.0,1,0,8323342.0,7,"['Marketing', 'Research and Development', 'Technology Upgrade', 'Working Capital', 'Equipment Purchase', 'Inventory', 'Staff Hiring']","[1059783.0, 500000.0, 632413.0, 500000.0, 1324981.0, 553720.0, 3752445.0]",ineligible,['workingCapital'],8323342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.0,1.0,0.0,0.0,0.0,0.0
8395b9c8-0672-462e-a12d-4ae062b9e619,"[266858, 299824]","[8.967835817484943, 7.778804505105156, 8.181567801777746]","[403453, 2114970, 384796]","[6724, 25178, 4581]","[3148750, 4886199, 3108209]","[38417, 24155, 28404, 11560, 39062, 17177]","['bonus', 'bonus', 'bonus']","[858863, 1619892, 3480034]",0,0,0,0,0,3,8,0,0,1,citizen,12239160,0.0,1,0,88975659.0,7,"['Equipment Purchase', 'Working Capital', 'Inventory', 'Research and Development', 'Technology Upgrade', 'Marketing', 'Staff Hiring']","[4396464.0, 2222352.0, 8958375.0, 3062137.0, 596592.0, 6736072.0, 63003667.0]",awaiting help,['workingCapital'],88975659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,757.0,1.0,0.0,0.0,0.0,0.0
3236dfe7-790c-408d-868e-4d36f3923a5e,[403115],"[4.807414082540825, 19.769682672395916, 8.648582501069626, 5.541741949037849, 12.812295995751892]","[15145146, 121352, 630392, 3042234, 1943288]","[157762, 2528, 13133, 13343, 40485]","[16840923, 248818, 2156059, 3299073, 3817109]","[71599, 47766, 207425, 212333, 113222, 55041]","['investment', 'salary', 'salary']","[4253097, 12979172, 11435807]",0,0,0,0,0,16,27,0,1,1,citizen,4491853,139649.0,1,0,72706313.0,2,"['Research and Development', 'Technology Upgrade']","[1358783.0, 71347530.0]",forwarded,['acquisition'],72706313,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,809.0,1.0,0.0,0.0,0.0,0.0
fcc58719-edd3-4ed6-a680-e8018b8a2c03,"[337163, 139337, 517811, 387951]","[7.63126525693782, 6.1915366030689345, 6.768997741741414, 6.363860705810105]","[2578653, 466140, 7916493, 267869]","[30698, 2428, 36650, 7441]","[2626968, 8635468, 25393713, 1276818]","[133931, 82308, 39353, 58213, 48852, 130140]","['freelance', 'investment']","[11302441, 4002752]",0,0,0,0,0,26,25,0,0,1,other,4887864,0.0,1,0,56285347.0,3,"['Inventory', 'Equipment Purchase', 'Technology Upgrade']","[6467081.0, 9835272.0, 39982994.0]",archived,['commercialRealEstate'],56285347,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.0,1.0,0.0,0.0,0.0,0.0
496b3af8-527e-4403-95b0-919fafc3cff9,"[184508, 137567]","[7.478038580193941, 4.060928011936037]","[5528248, 128678]","[46069, 825]","[8123095, 500000]","[19721, 25039, 10673, 23723, 25414, 25228]",['bonus'],[2935314],0,0,0,0,0,10,11,0,0,1,citizen,444007,0.0,1,0,1672482.0,5,"['Staff Hiring', 'Working Capital', 'Office Expansion', 'Technology Upgrade', 'Marketing']","[500000.0, 500000.0, 500000.0, 500000.0, -327518.0]",ineligible,['equipmentPurchase'],1672482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.0,1.0,0.0,0.0,0.0,0.0
de867cf5-0e27-4932-8cc8-28a01bcd652b,"[1782996, 1825899, 812878, 320741]",[9.5095687316712],[2733468],[56947],[3711537],"[121597, 149912]","['salary', 'salary', 'freelance']","[14539382, 8645724, 8196205]",0,0,0,0,0,8,25,0,0,1,citizen,9505571,0.0,1,0,54616924.0,4,"['Marketing', 'Research and Development', 'Working Capital', 'Technology Upgrade']","[1666231.0, 1469095.0, 1934080.0, 49547518.0]",awaiting help,['commercialRealEstate'],54616924,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.0,1.0,0.0,0.0,0.0,0.0
e34fcfd5-6b6b-4f66-8d0b-67653b68fffe,"[394283, 455311, 568904]","[11.230566978950431, 11.291264577721982]","[1509266, 1794292]","[20962, 29905]","[6578447, 1856930]","[21325, 38990, 103843, 10897, 10576]","['investment', 'freelance']","[8438373, 4674939]",0,0,0,0,0,19,10,1,1,1,citizen,17985162,0.0,0,0,62065372.0,5,"['Working Capital', 'Technology Upgrade', 'Office Expansion', 'Staff Hiring', 'Research and Development']","[2909745.0, 2576021.0, 2850680.0, 5855123.0, 47873803.0]",awaiting info,['workingCapital'],62065372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.0,1.0,0.0,0.0,0.0,0.0
598e1211-fe95-4cf4-9f8b-ef909928f13c,"[666372, 657787]",[5.0176643898582265],[8651207],[42408],[12709796],"[120411, 90639, 85539, 121625]","['salary', 'bonus']","[19345010, 3649353]",0,0,0,0,0,28,25,0,0,1,citizen,8792662,0.0,1,0,74874172.0,6,"['Research and Development', 'Equipment Purchase', 'Technology Upgrade', 'Inventory', 'Office Expansion', 'Working Capital']","[3203156.0, 17776391.0, 2377931.0, 2329231.0, 1050315.0, 48137148.0]",ineligible,"['acquisition', 'workingCapital', 'supplies', 'commercialRealEstate']",74874172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.0,1.0,0.0,0.0,0.0,0.0
2fee44d5-8f9f-427f-8403-14ccb8f56033,"[120077, 122624, 128761]",[5.635363347870834],[2324292],[27670],[13354780],"[22095, 21060, 30349, 11582, 10817]","['bonus', 'bonus']","[1598243, 4229840]",0,0,0,0,0,28,17,0,0,1,citizen,5670388,0.0,1,0,38439044.0,6,"['Equipment Purchase', 'Inventory', 'Office Expansion', 'Working Capital', 'Marketing', 'Research and Development']","[6052321.0, 2644708.0, 1532494.0, 636789.0, 3931788.0, 23640944.0]",withdrawn,['commercialRealEstate'],38439044,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,686.0,1.0,0.0,0.0,0.0,0.0
429d0448-193a-4e72-8ae1-17099cdbe3b3,"[254067, 150222, 532998, 376381]",[6.328734312748602],[1403562],[7798],[6630753],"[25481, 21784]",['investment'],[9821359],0,0,0,0,0,16,19,1,0,1,citizen,18350522,158017.0,1,0,77894819.0,3,"['Office Expansion', 'Technology Upgrade', 'Research and Development']","[1892544.0, 6778664.0, 69223611.0]",awaiting info,['acquisition'],77894819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.0,1.0,0.0,0.0,0.0,0.0
dcd507d9-f446-4d85-b37c-438583d835ea,"[129225, 150738, 159730]","[9.903580390503766, 4.648646863888908]","[443125, 1423871]","[12309, 3955]","[1327983, 5000000]","[36603, 23405]",['bonus'],[4891564],0,0,0,0,0,14,15,0,0,1,other,14220728,0.0,1,0,54795179.0,2,"['Equipment Purchase', 'Inventory']","[10436682.0, 44358497.0]",withdrawn,['acquisition'],54795179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.0,1.0,0.0,0.0,0.0,0.0
3f6e6e79-37ad-49e5-9402-76a6f7e49908,"[214017, 156142]","[6.443867481170384, 15.897494286505335, 4.963815059833503, 4.2397179620171155, 5.312980377054417]","[8459216, 3321814, 1145475, 2638444, 739368]","[78326, 69204, 3182, 12934, 15404]","[10642942, 4751925, 8608247, 5000000, 1000000]","[36299, 30906]","['investment', 'freelance']","[2611864, 5272078]",0,0,0,0,0,7,6,1,1,1,other,1262058,0.0,0,0,22541754.0,6,"['Working Capital', 'Staff Hiring', 'Marketing', 'Research and Development', 'Office Expansion', 'Equipment Purchase']","[895468.0, 2905538.0, 981251.0, 716342.0, 1029023.0, 16014132.0]",awaiting info,['workingCapital'],22541754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,843.0,1.0,0.0,0.0,0.0,0.0
e3038ca2-b14d-4d98-bbf2-3bcdc8d8e9f4,"[431842, 191495, 314727]","[10.650794329134218, 7.178527125150119, 16.511049939886384, 4.0557430492238735, 6.946547029905116]","[757057, 2139240, 138528, 336355, 1545668]","[21029, 14856, 11544, 9343, 18401]","[3436434, 7421067, 670730, 1382186, 2414959]","[12499, 42178]",['freelance'],[6200261],0,0,0,0,0,19,21,1,0,1,permanentResident,13239521,8825857.0,0,0,49086737.0,7,"['Office Expansion', 'Working Capital', 'Inventory', 'Marketing', 'Staff Hiring', 'Technology Upgrade', 'Research and Development']","[2263249.0, 1731073.0, 4816135.0, 4711572.0, 2872106.0, 3014957.0, 29677645.0]",ineligible,"['acquisition', 'workingCapital', 'commercialRealEstate', 'equipmentPurchase']",49086737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.0,1.0,0.0,0.0,0.0,0.0
6a54fbb1-907a-415a-bb89-0a23504379b8,"[108608, 113136]","[10.575924157065018, 10.504587723500872, 6.82974837759076]","[1971102, 1011915, 209184]","[41065, 28109, 872]","[2313225, 1040895, 500000]","[12549, 21848, 18564, 28096, 15636]","['bonus', 'bonus']","[472417, 3315442]",0,0,0,0,0,23,21,0,0,1,permanentResident,14726952,0.0,0,0,81218961.0,2,"['Staff Hiring', 'Inventory']","[7826498.0, 73392463.0]",ineligible,['equipmentPurchase'],81218961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,820.0,1.0,0.0,0.0,0.0,0.0
66037517-fd54-4945-8b75-b55e606c6ea0,"[208200, 342613, 169973, 146222]","[7.6933807747000245, 6.6767146555427495, 6.098186691204282]","[471129, 184073, 1260512]","[5609, 5113, 4567]","[1170332, 427035, 5429965]","[64963, 26754, 67695]","['investment', 'freelance']","[4757842, 8217646]",0,0,0,0,0,16,20,1,0,1,permanentResident,20436555,0.0,1,0,77531311.0,5,"['Working Capital', 'Technology Upgrade', 'Marketing', 'Research and Development', 'Equipment Purchase']","[3001532.0, 1822866.0, 8919091.0, 2451888.0, 61335934.0]",awaiting help,['commercialRealEstate'],77531311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.0,1.0,0.0,0.0,0.0,0.0
4382e72a-41b7-4d13-8b85-683b80787cf7,"[688825, 1649044]","[10.19661701276812, 16.506527634662742, 11.856165335399204, 6.988663866157532, 16.08204021219693]","[705227, 1498151, 8020939, 1168294, 405628]","[58769, 31211, 167103, 8113, 4829]","[1190799, 4559749, 8802392, 5502880, 3909279]","[321662, 46676, 166161, 322112, 30082, 51022]","['investment', 'salary', 'salary']","[8094093, 19819657, 7300387]",0,0,0,0,0,7,4,0,1,1,citizen,11432752,0.0,1,0,54753759.0,4,"['Equipment Purchase', 'Inventory', 'Marketing', 'Research and Development']","[7685145.0, 5395681.0, 6039866.0, 35633067.0]",archived,['CAPLines'],54753759,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,665.0,1.0,0.0,0.0,0.0,0.0
c10507d4-d9d8-4dce-a994-c67f3417fee6,[267531],[4.372803011411006],[10642167],[68219],[15279953],"[108783, 104577, 103942, 56655, 43355, 38971]","['freelance', 'bonus', 'freelance']","[3539841, 1233006, 7890957]",0,0,0,0,0,12,30,0,0,1,permanentResident,6896151,0.0,1,0,90686222.0,5,"['Working Capital', 'Inventory', 'Equipment Purchase', 'Office Expansion', 'Staff Hiring']","[1513173.0, 5390030.0, 11708548.0, 5965257.0, 66109214.0]",awaiting info,['equipmentPurchase'],90686222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.0,1.0,0.0,0.0,0.0,0.0
d3901e9d-7131-4d76-871e-2f1d61307e0e,[158187],"[4.63111397088563, 6.298642779305194, 15.955391031867068, 5.44472830106519]","[21900524, 350537, 175280, 275883]","[76043, 1718, 2921, 3832]","[75976884, 500000, 200000, 500000]","[130823, 103351, 122045, 118499]","['freelance', 'investment', 'freelance']","[3565363, 9223070, 8679353]",0,0,0,0,0,8,20,0,0,1,permanentResident,7784402,0.0,0,0,35537397.0,3,"['Working Capital', 'Research and Development', 'Equipment Purchase']","[1674157.0, 1339581.0, 32523659.0]",archived,['workingCapital'],35537397,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.0,1.0,0.0,0.0,0.0,0.0
9063f8d3-c344-4314-bc58-d514dcd9d209,"[136911, 104641]","[6.565287908271157, 18.11198418785633, 6.542280122221568, 10.124179402353636, 8.227291853784248]","[321288, 126108, 3442149, 862286, 153059]","[1071, 1752, 26077, 17964, 4252]","[5000000, 200000, 5000000, 1000000, 200000]","[19404, 18207, 18437, 19118]","['bonus', 'bonus']","[406129, 2006083]",0,0,0,0,0,20,30,0,0,1,permanentResident,3053806,1078351.0,0,0,36149018.0,6,"['Office Expansion', 'Inventory', 'Marketing', 'Working Capital', 'Staff Hiring', 'Research and Development']","[1987546.0, 3260368.0, 2661747.0, 1249951.0, 4107292.0, 22882114.0]",awaiting info,"['acquisition', 'equipmentPurchase', 'workingCapital']",36149018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.0,1.0,0.0,0.0,0.0,0.0
fde150c8-7cad-4246-99eb-92d626a99e59,"[159607, 162369, 137164]","[6.872105940064491, 5.195722223376267, 6.334709060061548, 4.745145058802698, 7.026954959706429]","[6225021, 5694031, 361915, 787188, 112762]","[103750, 39542, 5027, 13120, 1566]","[14232904, 10113828, 1000000, 1000000, 200000]","[67847, 32579]",['investment'],[7172403],0,0,0,0,0,30,28,0,0,1,permanentResident,9030936,0.0,1,0,80315311.0,3,"['Office Expansion', 'Working Capital', 'Marketing']","[2479107.0, 1142539.0, 76693665.0]",ineligible,"['equipmentPurchase', 'workingCapital']",80315311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.0,1.0,0.0,0.0,0.0,0.0
